446092.0,414900.0,400845.0,390802.0,379795.0,369251.0,360494.0,353982.0,349373.0,346050.0,343655.0,341928.0,340683.0,339785.0,339137.0,338574.0,338168.0,337875.0,337665.0,337513.0,337404.0,337325.0,337268.0,337228.0,337198.0,337177.0,337162.0,337150.0,337143.0,337137.0,337133.0,337130.0,337128.0,337126.0,337125.0,337030.0,336963.0,336914.0,336878.0,336853.0,390144.0,425063.0,442140.0,455359.0,476219.0,497361.0,514587.0,527662.0,537238.0,544143.0,549121.0,552710.0,555297.0,557163.0,558508.0,559441.0,560113.0,560597.0,560946.0,561197.0,561377.0,561508.0,561602.0,561669.0,561718.0,561753.0,561778.0,561797.0,561810.0,561819.0,561825.0,561830.0,561834.0,561837.0,561839.0,561811.0,561792.0,561778.0,561767.0,561759.0
639417.0,637054.0,652491.0,661933.0,666841.0,668054.0,668005.0,667948.0,667597.0,667173.0,666625.0,666415.0,666120.0,665907.0,665676.0,665728.0,665885.0,665934.0,665937.0,666023.0,666194.0,666320.0,666366.0,666483.0,666496.0,666580.0,666667.0,666742.0,666753.0,666778.0,666801.0,666894.0,666889.0,666911.0,666930.0,666999.0,667068.0,667093.0,667266.0,667380.0,940428.0,930660.0,902527.0,884632.0,873912.0,868621.0,865675.0,864119.0,863225.0,862754.0,862615.0,862468.0,862401.0,862337.0,862248.0,862228.0,862411.0,862525.0,862575.0,862636.0,862669.0,862707.0,862738.0,862781.0,862783.0,862830.0,862992.0,863095.0,863158.0,863174.0,863208.0,863039.0,862901.0,862798.0,862774.0,862843.0,862894.0,862927.0,863008.0,863071.0
574288.0,600563.0,619117.0,626830.0,630893.0,634467.0,637640.0,640666.0,643551.0,646661.0,649929.0,653059.0,655914.0,658379.0,660534.0,662302.0,663662.0,664802.0,665622.0,666043.0,666203.0,666293.0,666386.0,666440.0,666538.0,666613.0,666633.0,666702.0,666784.0,666820.0,666835.0,666854.0,666930.0,666951.0,666957.0,667040.0,667048.0,667048.0,667226.0,667338.0,918880.0,900690.0,887618.0,880779.0,876698.0,873856.0,871710.0,870222.0,868886.0,867642.0,866452.0,865438.0,864560.0,863856.0,863363.0,862784.0,862488.0,862477.0,862480.0,862627.0,862696.0,862728.0,862748.0,862762.0,862803.0,862808.0,862956.0,863060.0,863135.0,863214.0,863244.0,863031.0,862928.0,862841.0,862749.0,862865.0,862905.0,862900.0,862987.0,863040.0
419950.0,413664.0,405697.0,400327.0,401348.0,405191.0,407804.0,410109.0,412064.0,413445.0,414382.0,415101.0,415428.0,415688.0,415882.0,416058.0,416139.0,416287.0,416371.0,416425.0,416466.0,416474.0,416466.0,416494.0,416472.0,416455.0,416481.0,416463.0,416482.0,416507.0,416508.0,416494.0,416466.0,416542.0,416509.0,416467.0,416475.0,416506.0,416476.0,416509.0,828441.0,798411.0,770498.0,753325.0,753959.0,763830.0,771016.0,775848.0,779691.0,782329.0,783971.0,785195.0,786197.0,786845.0,787225.0,787577.0,787806.0,787932.0,788032.0,788111.0,788151.0,788170.0,788189.0,788201.0,788223.0,788194.0,788230.0,788199.0,788234.0,788225.0,788226.0,788203.0,788174.0,788193.0,788226.0,788212.0,788188.0,788260.0,788189.0,788225.0
321405.0,338211.0,350277.0,359161.0,368203.0,379287.0,387503.0,392788.0,395663.0,397010.0,397680.0,398012.0,398190.0,398324.0,398390.0,398441.0,398448.0,398442.0,398461.0,398458.0,398504.0,398484.0,398488.0,398497.0,398493.0,398479.0,398500.0,398482.0,398494.0,398408.0,398332.0,398300.0,398179.0,398139.0,398195.0,398318.0,398293.0,398256.0,398253.0,398230.0,258192.0,271949.0,279734.0,294387.0,317416.0,341654.0,362160.0,377448.0,387431.0,393616.0,397483.0,399806.0,401172.0,402033.0,402904.0,403445.0,403780.0,403934.0,404089.0,404176.0,404277.0,404284.0,404292.0,404361.0,404371.0,404313.0,404378.0,404317.0,404386.0,404362.0,404304.0,404277.0,404287.0,404347.0,404421.0,404724.0,404867.0,404890.0,405008.0,405040.0
75397.1,91927.5,102326.0,115008.0,123701.0,128816.0,131933.0,134256.0,135901.0,137271.0,138155.0,138695.0,139076.0,139346.0,139537.0,139575.0,139601.0,139620.0,139633.0,139642.0,139649.0,139653.0,139656.0,139659.0,139661.0,139662.0,139663.0,139663.0,139664.0,139664.0,139664.0,139665.0,139665.0,139665.0,139665.0,139665.0,139665.0,139665.0,139665.0,139665.0,684046.0,651944.0,627890.0,607710.0,593084.0,582967.0,575948.0,570823.0,567193.0,564626.0,562768.0,561427.0,560478.0,559807.0,559332.0,559031.0,558818.0,558667.0,558560.0,558485.0,558431.0,558392.0,558366.0,558347.0,558333.0,558324.0,558317.0,558312.0,558308.0,558307.0,558305.0,558305.0,558304.0,558304.0,558303.0,558303.0,558303.0,558303.0,558303.0,558303.0
394519.0,395143.0,398305.0,398449.0,397614.0,397518.0,397457.0,397683.0,398027.0,398185.0,398203.0,398267.0,398333.0,398352.0,398380.0,398389.0,398420.0,398472.0,398481.0,398503.0,398469.0,398496.0,398497.0,398491.0,398497.0,398512.0,398490.0,398510.0,398497.0,398398.0,398358.0,398316.0,398224.0,398129.0,398227.0,398294.0,398274.0,398268.0,398230.0,398220.0,198381.0,217244.0,228303.0,252737.0,291327.0,325154.0,350360.0,368179.0,380071.0,388199.0,393768.0,397642.0,400325.0,402090.0,402881.0,403387.0,403713.0,404010.0,404139.0,404231.0,404244.0,404309.0,404346.0,404306.0,404315.0,404384.0,404325.0,404392.0,404325.0,404308.0,404341.0,404351.0,404342.0,404281.0,404436.0,404659.0,404812.0,404967.0,404954.0,404982.0
803113.0,799874.0,799036.0,797882.0,796852.0,795495.0,794135.0,792974.0,791718.0,790449.0,789242.0,788061.0,786953.0,785772.0,784573.0,783569.0,782631.0,781755.0,780965.0,780134.0,779362.0,778646.0,777980.0,777311.0,776690.0,776246.0,775721.0,775358.0,775128.0,774915.0,774712.0,774490.0,774310.0,774090.0,773933.0,773841.0,773837.0,774003.0,774407.0,774883.0,952336.0,926770.0,912390.0,900766.0,891520.0,884329.0,878781.0,874528.0,870738.0,867408.0,864390.0,861757.0,859286.0,856766.0,854329.0,851881.0,849595.0,847458.0,845386.0,843400.0,841253.0,839260.0,837410.0,835475.0,833680.0,831913.0,830084.0,828216.0,826293.0,824515.0,822773.0,820826.0,818972.0,817179.0,815482.0,813856.0,812096.0,810188.0,808187.0,806268.0
170123.0,187687.0,203055.0,214785.0,222895.0,228702.0,232851.0,235962.0,238180.0,239761.0,240889.0,241693.0,242186.0,242539.0,242790.0,242969.0,243097.0,243189.0,243254.0,243301.0,243334.0,243358.0,243375.0,243387.0,243395.0,243401.0,243406.0,243409.0,243411.0,243413.0,243414.0,243415.0,243415.0,243416.0,243416.0,243416.0,243416.0,243416.0,243416.0,243416.0,842915.0,844874.0,843871.0,842462.0,843715.0,844861.0,845679.0,846225.0,846613.0,846890.0,847088.0,847229.0,847272.0,847303.0,847326.0,847342.0,847353.0,847361.0,847367.0,847371.0,847374.0,847376.0,847378.0,847379.0,847380.0,847381.0,847381.0,847381.0,847382.0,847382.0,847382.0,847382.0,847382.0,847382.0,847382.0,847382.0,847382.0,847382.0,847382.0,847382.0
472605.0,470976.0,475629.0,484324.0,489847.0,492804.0,494846.0,496520.0,498003.0,499790.0,501983.0,503946.0,506098.0,507800.0,508219.0,508288.0,508332.0,508479.0,508560.0,508698.0,508328.0,507644.0,506486.0,506048.0,506030.0,506234.0,506419.0,506936.0,507436.0,507494.0,506548.0,505859.0,505697.0,505643.0,505672.0,505618.0,505726.0,505948.0,505921.0,505864.0,10455.2,2449.09,26673.0,67717.7,101404.0,122813.0,137624.0,148720.0,157279.0,164279.0,170062.0,174325.0,177563.0,179358.0,180253.0,180833.0,181217.0,181358.0,181383.0,181634.0,181305.0,180831.0,179808.0,179386.0,179407.0,179615.0,179272.0,178888.0,179072.0,179033.0,177995.0,176822.0,176554.0,176252.0,175898.0,175985.0,176241.0,176466.0,176158.0,175960.0
